date,product_id,product_name,category,brand,unit_price,supplier_id,current_stock,reorder_level,units_sold,discount_percentage,is_holiday,is_weekend,month,day_of_week,needs_restock,restock_quantity
2025-01-24,106,LED Bulb,Building Materials,Dulux,3402.79,16,58,28,13,5,0,0,1,4,No,332
2025-03-16,110,Nails Pack,Tools,Makita,2967.95,6,238,50,6,0,0,1,3,6,No,0
2025-03-15,107,Cement Bag,Gardening,Bosch,3776.62,19,215,68,8,10,0,1,3,5,No,25
2025-12-12,107,Cement Bag,Paint,3M,3614.58,16,26,23,11,10,0,0,12,4,No,304
2025-10-04,107,Cement Bag,Tools,Makita,4700.5,10,194,41,8,5,0,1,10,5,No,46
2025-11-26,102,Screwdriver Set,Fasteners,Dulux,3476.69,20,195,50,9,15,0,0,11,2,No,75
2025-02-07,106,LED Bulb,Paint,Stanley,4382.67,20,83,34,7,15,0,0,2,4,No,127
2025-07-14,106,LED Bulb,Gardening,Bosch,4131.24,8,144,69,8,5,0,0,7,0,No,96
2025-10-14,104,Paint Bucket 5L,Electrical,Hilti,4213.32,11,205,55,11,5,0,0,10,1,No,125
2025-02-06,101,Hammer,Electrical,Stanley,1559.51,14,6,76,13,5,0,0,2,3,Yes,384
2025-07-08,103,Electric Drill,Plumbing,Hilti,914.31,2,9,57,10,10,0,0,7,1,Yes,291
2025-08-12,102,Screwdriver Set,Building Materials,Makita,1824.24,7,192,47,12,0,0,0,8,1,No,168
2025-03-19,107,Cement Bag,Building Materials,Ingco,4810.93,11,48,28,11,15,0,0,3,2,No,282
2025-05-28,108,Garden Hose,Electrical,Hilti,330.59,3,160,32,10,10,0,0,5,2,No,140
2025-11-02,102,Screwdriver Set,Gardening,Hilti,3833.26,6,291,77,15,5,0,1,11,6,No,159
2025-12-11,108,Garden Hose,Gardening,Ingco,1329.28,2,91,35,13,5,0,0,12,3,No,299
2025-04-15,106,LED Bulb,Plumbing,Dulux,4814.09,12,181,44,10,5,0,0,4,1,No,119
2025-09-11,104,Paint Bucket 5L,Fasteners,3M,4798.47,17,197,76,6,5,0,0,9,3,No,0
2025-06-13,107,Cement Bag,Gardening,Ingco,1467.14,13,126,64,5,0,0,0,6,4,No,24
2025-03-11,110,Nails Pack,Safety Equipment,3M,2601.25,11,108,53,7,10,0,0,3,1,No,102
2025-01-06,101,Hammer,Building Materials,Makita,1585.78,17,86,28,8,10,0,0,1,0,No,154
2025-03-22,101,Hammer,Electrical,Stanley,130.3,15,41,78,5,0,0,1,3,5,Yes,109
2025-04-14,106,LED Bulb,Plumbing,3M,2733.95,15,16,24,9,0,0,0,4,0,Yes,254
2025-11-23,109,Safety Gloves,Fasteners,3M,4977.57,3,80,58,8,5,1,1,11,6,No,160
2025-03-26,105,PVC Pipe,Gardening,Ingco,2087.66,7,215,48,14,10,0,0,3,2,No,205
2025-05-17,103,Electric Drill,Paint,Hilti,1213.58,2,145,61,10,5,0,1,5,5,No,155
2025-01-19,108,Garden Hose,Electrical,Makita,4952.4,8,202,54,11,10,0,1,1,6,No,128
2025-02-22,109,Safety Gloves,Plumbing,Bosch,166.94,10,264,34,15,0,0,1,2,5,No,186
2025-01-20,108,Garden Hose,Safety Equipment,Hilti,258.71,8,282,38,8,5,0,0,1,0,No,0
2025-12-01,102,Screwdriver Set,Tools,3M,1756.11,10,108,20,12,0,1,0,12,0,No,252
2025-01-04,102,Screwdriver Set,Tools,Hilti,1256.38,11,102,79,6,10,0,1,1,5,No,78
2025-07-05,107,Cement Bag,Plumbing,Nippon,2613.03,14,219,37,14,5,0,1,7,5,No,201
2025-05-16,105,PVC Pipe,Building Materials,Dulux,3306.3,4,71,73,14,15,0,0,5,4,Yes,349
2025-06-13,107,Cement Bag,Electrical,3M,4636.55,13,37,78,12,10,0,0,6,4,Yes,323
2025-11-18,101,Hammer,Safety Equipment,Ingco,2032.95,20,254,70,14,0,0,0,11,1,No,166
2025-09-23,103,Electric Drill,Electrical,Bosch,4794.88,16,3,58,7,5,0,0,9,1,Yes,207
2025-06-22,109,Safety Gloves,Fasteners,3M,4836.45,20,234,33,9,15,0,1,6,6,No,36
2025-04-23,105,PVC Pipe,Safety Equipment,Stanley,3470.07,7,165,74,8,10,0,0,4,2,No,75
2025-04-06,106,LED Bulb,Electrical,Nippon,341.54,15,184,50,9,5,0,1,4,6,No,86
2025-06-27,104,Paint Bucket 5L,Tools,Hilti,2506.0,14,145,21,8,10,0,0,6,4,No,95
2025-10-22,101,Hammer,Paint,Nippon,2279.09,3,251,78,7,15,0,0,10,2,No,0
2025-07-02,104,Paint Bucket 5L,Safety Equipment,Dulux,534.03,15,44,77,12,0,0,0,7,2,Yes,316
2025-11-20,104,Paint Bucket 5L,Fasteners,3M,1463.51,20,177,56,9,0,0,0,11,3,No,93
2025-02-11,108,Garden Hose,Building Materials,Makita,2355.61,17,73,70,7,15,0,0,2,1,No,137
2025-08-28,102,Screwdriver Set,Electrical,Stanley,456.06,3,6,32,7,10,0,0,8,3,Yes,204
2025-12-22,107,Cement Bag,Gardening,Bosch,2769.53,3,16,71,6,5,0,0,12,0,Yes,164
2025-02-10,101,Hammer,Paint,Dulux,1146.36,7,218,32,9,15,0,0,2,0,No,52
2025-11-17,102,Screwdriver Set,Tools,Bosch,1896.73,4,167,67,17,0,0,0,11,0,No,343
2025-05-18,107,Cement Bag,Electrical,Ingco,1652.83,4,295,32,8,5,0,1,5,6,No,0
2025-06-27,101,Hammer,Paint,Stanley,4305.78,7,272,55,14,5,1,0,6,4,No,148
2025-07-22,103,Electric Drill,Tools,Makita,1632.89,20,248,32,4,10,0,0,7,1,No,0
2025-02-25,102,Screwdriver Set,Building Materials,Ingco,2104.99,8,21,66,8,0,0,0,2,1,Yes,219
2025-03-15,109,Safety Gloves,Building Materials,Nippon,771.56,8,180,64,14,0,0,1,3,5,No,240
2025-11-19,106,LED Bulb,Gardening,3M,3087.44,16,39,73,15,0,0,0,11,2,Yes,411
2025-02-28,106,LED Bulb,Tools,Stanley,2884.52,20,4,45,8,10,0,0,2,4,Yes,236
2025-08-27,103,Electric Drill,Fasteners,Nippon,2938.64,6,115,53,15,10,0,0,8,2,No,335
2025-03-31,110,Nails Pack,Gardening,Nippon,2278.68,12,225,69,6,10,0,0,3,0,No,0
2025-05-03,109,Safety Gloves,Paint,Hilti,2286.24,6,44,30,10,15,0,1,5,5,No,256
2025-01-11,110,Nails Pack,Electrical,Nippon,901.41,7,165,21,8,5,0,1,1,5,No,75
2025-10-25,103,Electric Drill,Plumbing,Nippon,4508.74,1,71,56,11,0,0,1,10,5,No,259
2025-02-28,105,PVC Pipe,Gardening,Stanley,3847.4,1,132,58,8,0,0,0,2,4,No,108
2025-12-10,102,Screwdriver Set,Gardening,Makita,4136.36,11,242,50,5,5,0,0,12,2,No,0
2025-03-08,104,Paint Bucket 5L,Safety Equipment,Ingco,1553.03,16,299,37,8,10,0,1,3,5,No,0
2025-09-30,106,LED Bulb,Building Materials,Ingco,1179.6,7,97,47,5,15,0,0,9,1,No,53
2025-07-10,107,Cement Bag,Tools,Hilti,2668.56,2,91,72,12,5,0,0,7,3,No,269
2025-09-27,109,Safety Gloves,Tools,Hilti,732.52,1,127,26,12,10,0,1,9,5,No,233
2025-07-03,109,Safety Gloves,Tools,Bosch,764.74,3,225,72,7,15,1,0,7,3,No,0
2025-03-06,105,PVC Pipe,Safety Equipment,Nippon,4191.37,13,63,48,12,15,0,0,3,3,No,297
2025-02-04,101,Hammer,Safety Equipment,Ingco,4305.21,14,2,75,6,10,0,0,2,1,Yes,178
2025-11-22,105,PVC Pipe,Gardening,Makita,1467.74,20,202,46,16,15,0,1,11,5,No,278
2025-11-23,107,Cement Bag,Tools,Dulux,1192.75,16,65,46,9,5,0,1,11,6,No,205
2025-09-23,102,Screwdriver Set,Plumbing,3M,549.71,13,102,20,10,10,0,0,9,1,No,198
2025-03-01,108,Garden Hose,Electrical,Dulux,4567.91,17,50,21,9,15,0,1,3,5,No,220
2025-05-04,105,PVC Pipe,Safety Equipment,Ingco,4149.31,3,68,28,12,10,0,1,5,6,No,292
2025-11-03,107,Cement Bag,Fasteners,Hilti,2191.78,10,84,68,11,0,0,0,11,0,No,246
2025-06-08,106,LED Bulb,Fasteners,Nippon,1757.33,2,254,63,12,10,0,1,6,6,No,106
2025-12-22,101,Hammer,Electrical,Nippon,379.76,13,143,20,8,15,0,0,12,0,No,97
2025-05-03,101,Hammer,Fasteners,Stanley,158.4,10,12,75,6,15,0,1,5,5,Yes,168
2025-11-11,106,LED Bulb,Plumbing,3M,4917.02,8,154,57,10,5,0,0,11,1,No,146
2025-10-30,108,Garden Hose,Safety Equipment,Bosch,2555.1,9,216,30,11,5,0,0,10,3,No,114
2025-03-15,110,Nails Pack,Plumbing,3M,1824.46,15,20,27,9,15,0,1,3,5,Yes,250
2025-12-14,108,Garden Hose,Gardening,3M,4564.49,4,275,27,13,15,0,1,12,6,No,115
2025-10-22,110,Nails Pack,Gardening,Makita,4234.27,8,264,34,9,15,0,0,10,2,No,6
2025-12-14,110,Nails Pack,Tools,Hilti,3450.56,3,36,41,14,15,0,1,12,6,Yes,384
2025-11-16,105,PVC Pipe,Electrical,Dulux,4744.2,15,101,47,9,15,0,1,11,6,No,169
2025-03-27,101,Hammer,Paint,3M,636.51,1,90,43,10,0,0,0,3,3,No,210
2025-05-18,105,PVC Pipe,Safety Equipment,Makita,4836.14,14,219,27,9,15,0,1,5,6,No,51
2025-04-10,101,Hammer,Paint,Nippon,3734.25,12,163,60,12,5,0,0,4,3,No,197
2025-02-22,110,Nails Pack,Fasteners,Ingco,717.94,9,128,42,6,15,0,1,2,5,No,52
2025-01-07,109,Safety Gloves,Electrical,3M,3178.9,12,66,25,7,10,0,0,1,1,No,144
2025-03-23,103,Electric Drill,Fasteners,Ingco,2935.91,4,81,42,11,10,0,1,3,6,No,249
2025-02-27,109,Safety Gloves,Tools,3M,4065.05,7,23,67,12,15,0,0,2,3,Yes,337
2025-11-18,104,Paint Bucket 5L,Fasteners,3M,1569.7,8,215,41,7,0,0,0,11,1,No,0
2025-10-31,103,Electric Drill,Paint,Ingco,3144.01,10,242,73,7,15,0,0,10,4,No,0
2025-05-10,107,Cement Bag,Electrical,Stanley,4485.88,5,192,34,11,15,0,1,5,5,No,138
2025-07-19,108,Garden Hose,Gardening,Nippon,2517.69,8,102,60,6,5,0,1,7,5,No,78
2025-07-25,107,Cement Bag,Building Materials,3M,1837.29,1,258,31,11,5,0,0,7,4,No,72
2025-10-08,110,Nails Pack,Safety Equipment,Dulux,1401.86,17,78,21,15,5,0,0,10,2,No,372
2025-07-24,109,Safety Gloves,Electrical,Hilti,4544.23,19,55,54,12,0,0,0,7,3,No,305
2025-10-10,106,LED Bulb,Plumbing,Dulux,1588.3,1,216,35,5,10,0,0,10,4,No,0
2025-02-28,102,Screwdriver Set,Fasteners,Hilti,2172.42,19,21,43,13,15,1,0,2,4,Yes,369
2025-11-06,105,PVC Pipe,Fasteners,Ingco,3252.8,4,163,23,7,5,0,0,11,3,No,47
2025-10-18,109,Safety Gloves,Plumbing,3M,4626.28,9,168,37,13,10,0,1,10,5,No,222
2025-03-13,105,PVC Pipe,Fasteners,Makita,2732.65,13,102,66,12,10,0,0,3,3,No,258
2025-09-29,104,Paint Bucket 5L,Plumbing,Ingco,1403.9,20,72,50,15,15,0,0,9,0,No,378
2025-08-12,101,Hammer,Electrical,3M,4958.96,15,237,33,6,5,1,0,8,1,No,0
2025-03-03,105,PVC Pipe,Building Materials,Bosch,4901.78,3,139,48,15,0,0,0,3,0,No,311
2025-09-05,105,PVC Pipe,Tools,Bosch,2207.7,10,105,51,9,5,0,0,9,4,No,165
2025-04-02,101,Hammer,Building Materials,Ingco,4709.68,5,99,37,12,10,0,0,4,2,No,261
2025-09-09,108,Garden Hose,Plumbing,Nippon,1413.19,9,142,25,15,5,0,0,9,1,No,308
2025-11-30,103,Electric Drill,Electrical,Dulux,3625.0,10,171,58,11,15,0,1,11,6,No,159
2025-08-21,104,Paint Bucket 5L,Safety Equipment,Nippon,1251.65,7,61,61,11,15,0,0,8,3,No,269
2025-02-08,104,Paint Bucket 5L,Building Materials,Stanley,626.51,19,195,74,8,15,0,1,2,5,No,45
2025-08-20,103,Electric Drill,Paint,Stanley,3348.01,17,68,50,10,10,1,0,8,2,No,232
2025-12-23,105,PVC Pipe,Tools,Dulux,1787.11,18,66,49,4,0,0,0,12,1,No,54
2025-10-14,106,LED Bulb,Paint,Hilti,1144.7,6,252,49,13,5,1,0,10,1,No,138
2025-01-16,107,Cement Bag,Tools,3M,553.39,15,67,44,9,15,0,0,1,3,No,203
2025-03-15,106,LED Bulb,Tools,Stanley,3573.92,6,129,73,15,10,0,1,3,5,No,321
2025-07-30,109,Safety Gloves,Gardening,3M,377.47,9,129,51,6,5,0,0,7,2,No,51
2025-03-25,107,Cement Bag,Fasteners,Stanley,2534.04,20,299,29,14,10,0,0,3,1,No,121
2025-04-05,105,PVC Pipe,Safety Equipment,Ingco,3686.18,13,285,26,6,0,0,1,4,5,No,0
2025-03-19,109,Safety Gloves,Plumbing,Ingco,726.28,5,2,45,11,0,0,0,3,2,Yes,328
2025-05-26,108,Garden Hose,Fasteners,Makita,3211.16,14,187,77,14,5,0,0,5,0,No,233
2025-01-14,107,Cement Bag,Plumbing,Stanley,4466.01,16,10,58,13,10,0,0,1,1,Yes,380
2025-11-13,107,Cement Bag,Electrical,Dulux,4560.06,3,45,63,6,5,0,0,11,3,Yes,135
2025-12-17,109,Safety Gloves,Fasteners,Nippon,4380.32,3,254,79,7,10,0,0,12,2,No,0
2025-11-07,102,Screwdriver Set,Electrical,Makita,3147.71,10,274,24,7,10,0,0,11,4,No,0
2025-10-12,109,Safety Gloves,Fasteners,Dulux,1782.55,19,169,48,9,5,0,1,10,6,No,101
2025-05-21,102,Screwdriver Set,Tools,Hilti,2171.16,5,96,66,12,10,0,0,5,2,No,264
2025-01-21,103,Electric Drill,Tools,Makita,4913.05,20,71,24,9,5,0,0,1,1,No,199
2025-09-27,106,LED Bulb,Tools,3M,2256.88,12,132,41,4,0,0,1,9,5,No,0
2025-05-05,105,PVC Pipe,Gardening,3M,3720.76,8,175,20,12,0,0,0,5,0,No,185
2025-11-10,101,Hammer,Tools,Makita,740.3,20,49,57,8,0,0,0,11,0,Yes,191
2025-02-13,103,Electric Drill,Tools,Ingco,103.66,17,272,74,11,0,0,0,2,3,No,58
2025-12-28,106,LED Bulb,Fasteners,Ingco,1166.85,11,139,54,10,0,0,1,12,6,No,161
2025-04-09,101,Hammer,Tools,Nippon,3221.72,14,103,69,15,10,0,0,4,2,No,347
2025-01-18,103,Electric Drill,Gardening,Ingco,4656.68,16,182,78,10,10,0,1,1,5,No,118
2025-06-10,110,Nails Pack,Gardening,Stanley,348.93,4,225,70,10,5,0,0,6,1,No,75
2025-09-07,104,Paint Bucket 5L,Gardening,Dulux,4669.75,2,119,78,6,0,0,1,9,6,No,61
2025-01-20,109,Safety Gloves,Fasteners,Bosch,3365.4,9,209,58,8,10,0,0,1,0,No,31
2025-07-23,109,Safety Gloves,Building Materials,Dulux,1601.57,6,128,46,8,5,0,0,7,2,No,112
2025-03-08,105,PVC Pipe,Fasteners,Nippon,123.86,8,296,21,9,15,0,1,3,5,No,0
2025-05-20,106,LED Bulb,Tools,Bosch,220.88,6,138,74,9,15,0,0,5,1,No,132
2025-10-24,103,Electric Drill,Gardening,Bosch,4022.63,9,191,51,16,15,0,0,10,4,No,289
2025-01-03,109,Safety Gloves,Safety Equipment,Hilti,1773.69,7,165,50,8,5,0,0,1,4,No,75
2025-10-25,104,Paint Bucket 5L,Electrical,Dulux,4144.66,2,255,44,6,5,0,1,10,5,No,0
2025-02-25,108,Garden Hose,Fasteners,Dulux,254.41,11,293,42,6,0,0,0,2,1,No,0
2025-01-22,103,Electric Drill,Paint,Stanley,756.72,17,43,55,6,10,1,0,1,2,Yes,137
2025-04-10,101,Hammer,Electrical,3M,495.28,12,243,22,12,10,0,0,4,3,No,117
2025-02-16,102,Screwdriver Set,Plumbing,Stanley,4145.12,12,213,42,13,0,0,1,2,6,No,177
2025-12-13,109,Safety Gloves,Tools,Nippon,4265.65,15,215,50,3,0,0,1,12,5,No,0
2025-04-25,109,Safety Gloves,Electrical,Ingco,2921.38,8,219,79,11,10,0,0,4,4,No,111
2025-04-08,105,PVC Pipe,Gardening,Makita,318.48,14,104,46,6,5,1,0,4,1,No,76
2025-09-20,107,Cement Bag,Plumbing,Bosch,4668.11,19,37,39,10,10,0,1,9,5,Yes,263
2025-02-05,103,Electric Drill,Gardening,Dulux,3453.73,8,168,76,10,10,0,0,2,2,No,132
2025-03-17,102,Screwdriver Set,Plumbing,Bosch,4114.25,1,47,44,10,0,0,0,3,0,No,253
2025-12-11,101,Hammer,Plumbing,Hilti,510.58,19,277,58,11,0,0,0,12,3,No,53
2025-08-14,105,PVC Pipe,Paint,3M,1340.67,19,199,43,9,5,0,0,8,3,No,71
2025-07-12,107,Cement Bag,Safety Equipment,Ingco,2779.89,2,204,64,10,5,0,1,7,5,No,96
2025-06-05,101,Hammer,Fasteners,Nippon,103.07,8,171,28,13,10,0,0,6,3,No,219
2025-11-25,110,Nails Pack,Plumbing,Ingco,599.27,12,213,35,12,0,0,0,11,1,No,147
2025-08-18,105,PVC Pipe,Electrical,Makita,3596.94,6,262,23,14,15,0,0,8,0,No,158
2025-07-28,105,PVC Pipe,Gardening,Nippon,3008.52,4,28,42,6,0,0,0,7,0,Yes,152
2025-06-12,101,Hammer,Safety Equipment,Makita,4280.56,7,276,36,11,10,0,0,6,3,No,54
2025-02-01,104,Paint Bucket 5L,Gardening,Nippon,2425.27,16,92,39,9,5,0,1,2,5,No,178
2025-11-13,108,Garden Hose,Fasteners,Stanley,2963.54,8,150,65,13,15,0,0,11,3,No,240
2025-04-25,105,PVC Pipe,Fasteners,Hilti,371.62,12,188,73,10,10,0,0,4,4,No,112
2025-12-30,102,Screwdriver Set,Electrical,3M,2906.59,8,100,53,7,5,0,0,12,1,No,110
2025-10-26,106,LED Bulb,Safety Equipment,Hilti,1736.82,20,10,46,5,15,0,1,10,6,Yes,140
2025-09-23,106,LED Bulb,Building Materials,Bosch,3914.3,17,79,26,6,15,0,0,9,1,No,101
2025-06-08,107,Cement Bag,Gardening,Nippon,1683.41,5,11,54,10,5,0,1,6,6,Yes,289
2025-11-05,102,Screwdriver Set,Safety Equipment,3M,2291.78,19,272,51,18,5,0,0,11,2,No,268
2025-02-08,106,LED Bulb,Building Materials,Bosch,1292.99,9,65,28,10,5,0,1,2,5,No,235
2025-07-14,110,Nails Pack,Electrical,Bosch,3575.55,14,256,56,13,0,0,0,7,0,No,134
2025-06-22,103,Electric Drill,Building Materials,Makita,1104.4,2,25,76,12,10,0,1,6,6,Yes,335
2025-03-07,105,PVC Pipe,Safety Equipment,Hilti,1071.16,11,121,50,14,10,0,0,3,4,No,299
2025-01-09,109,Safety Gloves,Paint,Ingco,1664.2,16,272,33,15,10,0,0,1,3,No,178
2025-07-10,105,PVC Pipe,Gardening,Nippon,2515.85,6,108,73,5,10,0,0,7,3,No,42
2025-03-08,106,LED Bulb,Fasteners,Nippon,3700.32,16,36,45,8,0,0,1,3,5,Yes,204
2025-01-16,109,Safety Gloves,Fasteners,3M,2518.36,6,181,61,9,10,0,0,1,3,No,89
2025-09-22,109,Safety Gloves,Gardening,Bosch,2687.53,1,234,30,7,5,0,0,9,0,No,0
2025-01-12,102,Screwdriver Set,Building Materials,Ingco,4031.14,14,86,38,13,15,0,1,1,6,No,304
2025-03-23,107,Cement Bag,Paint,3M,841.19,2,28,69,8,15,0,1,3,6,Yes,212
2025-08-09,101,Hammer,Paint,3M,1055.48,3,243,23,8,15,0,1,8,5,No,0
2025-09-11,107,Cement Bag,Tools,Bosch,3526.99,15,193,78,10,5,0,0,9,3,No,107
2025-08-14,102,Screwdriver Set,Safety Equipment,Makita,3727.85,8,201,54,5,10,0,0,8,3,No,0
2025-10-10,109,Safety Gloves,Plumbing,Makita,4968.53,15,180,58,6,5,0,0,10,4,No,0
2025-07-25,103,Electric Drill,Gardening,3M,408.25,19,20,29,7,10,0,0,7,4,Yes,190
2025-12-07,104,Paint Bucket 5L,Safety Equipment,Stanley,3644.32,10,187,71,6,0,0,1,12,6,No,0
2025-11-04,103,Electric Drill,Tools,Ingco,1575.76,8,259,47,7,0,0,0,11,1,No,0
2025-05-22,105,PVC Pipe,Plumbing,Bosch,2495.86,10,242,68,3,10,0,0,5,3,No,0
2025-07-28,106,LED Bulb,Plumbing,3M,367.1,10,213,33,14,10,0,0,7,0,No,207
2025-10-17,106,LED Bulb,Plumbing,Makita,2851.81,16,257,34,6,5,0,0,10,4,No,0
2025-12-19,107,Cement Bag,Gardening,Ingco,3008.13,7,155,33,7,10,0,0,12,4,No,55
2025-03-24,104,Paint Bucket 5L,Building Materials,Bosch,207.71,2,228,75,8,0,0,0,3,0,No,12
2025-02-19,105,PVC Pipe,Fasteners,Hilti,3249.75,4,273,63,12,0,0,0,2,2,No,87
2025-10-05,101,Hammer,Electrical,Makita,558.8,2,198,42,17,0,0,1,10,6,No,312
2025-09-26,101,Hammer,Electrical,Dulux,4480.64,8,115,48,10,15,0,0,9,4,No,185
2025-05-31,103,Electric Drill,Building Materials,Dulux,4640.66,9,219,43,10,0,1,1,5,5,No,81
2025-05-02,105,PVC Pipe,Plumbing,Ingco,3440.75,4,102,66,5,15,0,0,5,4,No,48
2025-05-25,107,Cement Bag,Paint,3M,175.02,11,91,58,13,5,0,1,5,6,No,299
2025-03-22,110,Nails Pack,Safety Equipment,Bosch,1896.94,11,241,57,5,0,0,1,3,5,No,0
2025-03-06,107,Cement Bag,Tools,Hilti,4931.08,4,6,57,13,15,0,0,3,3,Yes,384
2025-10-08,107,Cement Bag,Electrical,Bosch,4565.57,16,249,39,10,0,0,0,10,2,No,51
2025-05-15,105,PVC Pipe,Safety Equipment,3M,879.88,20,262,42,8,10,0,0,5,3,No,0
2025-03-28,106,LED Bulb,Tools,Stanley,4606.98,15,57,28,5,15,0,0,3,4,No,93
2025-11-23,104,Paint Bucket 5L,Safety Equipment,Nippon,3808.94,10,233,44,11,5,0,1,11,6,No,97
2025-11-05,110,Nails Pack,Plumbing,3M,3628.55,5,118,34,5,15,1,0,11,2,No,32
2025-05-16,107,Cement Bag,Safety Equipment,Makita,1753.64,6,212,78,10,5,1,0,5,4,No,88
2025-09-28,103,Electric Drill,Paint,Dulux,4197.83,6,285,41,7,10,0,1,9,6,No,0
2025-11-14,103,Electric Drill,Paint,Stanley,867.4,20,220,78,5,0,0,0,11,4,No,0
2025-05-31,108,Garden Hose,Safety Equipment,Hilti,1815.03,4,224,29,16,10,0,1,5,5,No,256
2025-09-06,107,Cement Bag,Plumbing,Hilti,2995.24,2,110,25,11,10,0,1,9,5,No,220
2025-02-04,108,Garden Hose,Safety Equipment,Nippon,1055.22,5,154,20,13,5,0,0,2,1,No,236
2025-11-04,107,Cement Bag,Electrical,Bosch,3596.68,14,196,36,7,10,0,0,11,1,No,14
2025-10-06,104,Paint Bucket 5L,Paint,Nippon,2217.37,20,198,34,6,5,0,0,10,0,No,0
2025-11-04,103,Electric Drill,Building Materials,Dulux,1666.63,4,151,53,8,0,0,0,11,1,No,89
2025-06-01,109,Safety Gloves,Paint,Makita,1626.41,9,234,54,13,10,0,1,6,6,No,156
2025-07-14,110,Nails Pack,Fasteners,Ingco,3911.76,16,218,47,9,15,0,0,7,0,No,52
2025-03-30,109,Safety Gloves,Gardening,Ingco,1899.97,5,272,52,10,15,0,1,3,6,No,28
2025-02-16,108,Garden Hose,Safety Equipment,Makita,2668.85,10,8,52,12,0,0,1,2,6,Yes,352
2025-02-14,104,Paint Bucket 5L,Electrical,Stanley,4673.72,14,196,29,12,15,0,0,2,4,No,164
2025-05-18,106,LED Bulb,Paint,3M,3456.53,11,275,76,12,15,0,1,5,6,No,85
2025-09-30,109,Safety Gloves,Electrical,3M,2188.86,9,232,22,9,15,0,0,9,1,No,38
2025-09-18,105,PVC Pipe,Paint,Stanley,3444.74,16,216,30,14,0,0,0,9,3,No,204
2025-01-20,109,Safety Gloves,Electrical,3M,1993.2,16,205,58,8,15,0,0,1,0,No,35
2025-02-24,109,Safety Gloves,Paint,3M,715.96,3,252,49,9,15,0,0,2,0,No,18
2025-11-19,105,PVC Pipe,Tools,Stanley,3357.61,3,234,42,5,0,0,0,11,2,No,0
2025-11-24,108,Garden Hose,Paint,Makita,2146.77,19,224,77,4,10,0,0,11,0,No,0
2025-03-28,101,Hammer,Paint,Makita,3577.71,18,291,44,10,5,0,0,3,4,No,9
2025-08-08,107,Cement Bag,Fasteners,Nippon,2382.06,6,92,69,7,15,0,0,8,4,No,118
2025-05-18,103,Electric Drill,Plumbing,Stanley,2952.51,20,32,39,9,0,0,1,5,6,Yes,238
2025-06-12,107,Cement Bag,Fasteners,Makita,4588.08,18,223,67,11,5,0,0,6,3,No,107
2025-08-01,101,Hammer,Plumbing,3M,3419.57,11,108,50,10,10,0,0,8,4,No,192
2025-10-30,110,Nails Pack,Building Materials,Stanley,4744.07,20,140,47,3,10,0,0,10,3,No,0
2025-10-14,102,Screwdriver Set,Gardening,Nippon,3481.84,13,61,64,12,15,0,0,10,1,Yes,299
2025-04-02,109,Safety Gloves,Safety Equipment,Nippon,1403.93,7,51,46,14,0,0,0,4,2,No,369
2025-02-15,108,Garden Hose,Paint,Stanley,3205.4,9,237,46,6,10,0,1,2,5,No,0
2025-11-05,107,Cement Bag,Tools,Nippon,1714.7,12,63,78,9,0,0,0,11,2,Yes,207
2025-08-04,104,Paint Bucket 5L,Building Materials,Makita,4001.8,16,165,57,12,5,0,0,8,0,No,195
2025-09-14,106,LED Bulb,Gardening,3M,2609.23,14,299,79,16,0,0,1,9,6,No,181
2025-03-03,101,Hammer,Fasteners,Bosch,4297.2,13,175,31,9,5,0,0,3,0,No,95
2025-12-18,106,LED Bulb,Plumbing,Dulux,3897.15,7,5,77,12,5,0,0,12,3,Yes,355
2025-06-15,107,Cement Bag,Paint,Dulux,4448.46,2,181,76,6,10,0,1,6,6,No,0
2025-09-01,109,Safety Gloves,Plumbing,Bosch,868.82,10,85,50,8,10,1,0,9,0,No,155
2025-01-10,103,Electric Drill,Plumbing,Dulux,4712.27,12,91,25,14,5,0,0,1,4,No,329
2025-07-14,108,Garden Hose,Paint,Hilti,2854.51,16,186,48,10,5,0,0,7,0,No,114
2025-03-19,108,Garden Hose,Safety Equipment,Stanley,2694.71,10,275,70,8,15,0,0,3,2,No,0
2025-11-18,110,Nails Pack,Building Materials,Bosch,1071.21,3,122,73,11,10,0,0,11,1,No,208
2025-09-07,107,Cement Bag,Safety Equipment,Nippon,3059.21,2,22,65,3,10,0,1,9,6,Yes,68
2025-09-26,108,Garden Hose,Gardening,Makita,3042.97,11,112,63,7,10,0,0,9,4,No,98
2025-06-25,107,Cement Bag,Plumbing,Bosch,3486.42,18,44,63,10,10,0,0,6,2,Yes,256
2025-05-16,107,Cement Bag,Safety Equipment,Dulux,1847.38,14,190,42,8,10,0,0,5,4,No,50
2025-11-23,106,LED Bulb,Gardening,Makita,1176.44,4,189,66,9,10,0,1,11,6,No,81
2025-01-02,109,Safety Gloves,Electrical,Hilti,4630.83,17,203,40,10,15,0,0,1,3,No,97
2025-09-02,108,Garden Hose,Fasteners,Bosch,3665.06,6,82,66,11,5,0,0,9,1,No,248
2025-02-19,106,LED Bulb,Electrical,Makita,1054.72,10,176,68,9,0,0,0,2,2,No,94
2025-12-31,103,Electric Drill,Tools,Stanley,3058.58,19,128,68,8,15,0,0,12,2,No,112
2025-06-06,105,PVC Pipe,Plumbing,Ingco,4833.51,6,24,26,6,10,0,0,6,4,Yes,156
